Source	Target	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NDEL1	PDE4A	9606.ENSP00000333982	9606.ENSP00000370078	0	0	0	0	0	0	0	0.646	0.646
NDEL1	CCDC88A	9606.ENSP00000333982	9606.ENSP00000338728	0	0	0	0	0	0.272	0	0.608	0.702
NDEL1	NDE1	9606.ENSP00000333982	9606.ENSP00000379643	0	0	0	0.945	0	0.740	0	0.956	0.753
NDEL1	DISC1	9606.ENSP00000333982	9606.ENSP00000355593	0	0	0	0	0	0.872	0	0.989	0.998
NDEL1	PAFAH1B1	9606.ENSP00000333982	9606.ENSP00000380378	0	0	0	0	0.062	0.964	0.900	0.994	0.999
PAFAH1B1	PDE4B	9606.ENSP00000380378	9606.ENSP00000332116	0	0	0	0	0	0.270	0	0.464	0.592
PAFAH1B1	NDEL1	9606.ENSP00000380378	9606.ENSP00000333982	0	0	0	0	0.062	0.964	0.900	0.994	0.999
PAFAH1B1	CCDC88A	9606.ENSP00000380378	9606.ENSP00000338728	0	0	0	0	0	0	0	0.521	0.521
PAFAH1B1	PCNT	9606.ENSP00000380378	9606.ENSP00000352572	0	0	0	0	0.051	0	0	0.493	0.498
PAFAH1B1	DISC1	9606.ENSP00000380378	9606.ENSP00000355593	0	0	0	0	0	0.492	0	0.987	0.993
PAFAH1B1	PDE4A	9606.ENSP00000380378	9606.ENSP00000370078	0	0	0	0	0	0	0	0.775	0.775
PAFAH1B1	NDE1	9606.ENSP00000380378	9606.ENSP00000379643	0	0	0	0	0.062	0.909	0	0.994	0.999
PAFAH1B1	TNIK	9606.ENSP00000380378	9606.ENSP00000399511	0	0	0	0	0.062	0.346	0	0.417	0.611
PCNT	NDEL1	9606.ENSP00000352572	9606.ENSP00000333982	0	0	0	0	0	0.057	0	0.459	0.468
PCNT	PAFAH1B1	9606.ENSP00000352572	9606.ENSP00000380378	0	0	0	0	0.051	0	0	0.493	0.498
PCNT	NDE1	9606.ENSP00000352572	9606.ENSP00000379643	0	0	0	0	0.062	0.113	0	0.527	0.572
PCNT	DISC1	9606.ENSP00000352572	9606.ENSP00000355593	0	0	0	0	0	0.669	0	0.987	0.995
PDE4A	NDEL1	9606.ENSP00000370078	9606.ENSP00000333982	0	0	0	0	0	0	0	0.646	0.646
PDE4A	DISC1	9606.ENSP00000370078	9606.ENSP00000355593	0	0	0	0	0	0.176	0	0.988	0.990
PDE4A	NDE1	9606.ENSP00000370078	9606.ENSP00000379643	0	0	0	0	0	0	0	0.542	0.543
PDE4A	PAFAH1B1	9606.ENSP00000370078	9606.ENSP00000380378	0	0	0	0	0	0	0	0.775	0.775
PDE4B	TNIK	9606.ENSP00000332116	9606.ENSP00000399511	0	0	0	0	0.062	0	0	0.443	0.455
PDE4B	PAFAH1B1	9606.ENSP00000332116	9606.ENSP00000380378	0	0	0	0	0	0.270	0	0.464	0.592
PDE4B	NDE1	9606.ENSP00000332116	9606.ENSP00000379643	0	0	0	0	0	0	0	0.625	0.625
PDE4B	NDEL1	9606.ENSP00000332116	9606.ENSP00000333982	0	0	0	0	0	0	0	0.732	0.732
PDE4B	DISC1	9606.ENSP00000332116	9606.ENSP00000355593	0	0	0	0	0	0.300	0	0.989	0.992
TNIK	KALRN	9606.ENSP00000399511	9606.ENSP00000240874	0	0	0	0	0.084	0.070	0	0.467	0.506
TNIK	PDE4B	9606.ENSP00000399511	9606.ENSP00000332116	0	0	0	0	0.062	0	0	0.443	0.455
TNIK	NDEL1	9606.ENSP00000399511	9606.ENSP00000333982	0	0	0	0	0	0	0	0.588	0.588
TNIK	CCDC88A	9606.ENSP00000399511	9606.ENSP00000338728	0	0	0	0	0	0	0	0.428	0.428
TNIK	DISC1	9606.ENSP00000399511	9606.ENSP00000355593	0	0	0	0	0	0.492	0	0.979	0.989
TNIK	NDE1	9606.ENSP00000399511	9606.ENSP00000379643	0	0	0	0	0	0	0	0.415	0.415
TNIK	PAFAH1B1	9606.ENSP00000399511	9606.ENSP00000380378	0	0	0	0	0.062	0.346	0	0.417	0.611
